Class,PK_CountLineCode,PK_CountStmt,PK_CountDeclClassMethod,PK_CountDeclClassVariable,PK_CountDeclInstanceMethod,PK_CountDeclInstanceVariable,PK_CountDeclClass,PK_CountDeclFile,PK_SumCyclomatic,PK_MaxNesting,PK_CountDeclMethodDefault,PK_CountDeclMethodPrivate,PK_CountDeclMethodProtected,PK_CountDeclMethodPublic,PK_PKNOAMM,PK_PKNOI,PK_PKNOAC,CSLEX_NumberOfTokens,CSLEX_NumberOfUniqueTokens,CSLEX_NumberOfIdentifies,CSLEX_NumberOfUniqueIdentifiers,CSLEX_NumberOfKeywords,CSLEX_NumberOfUniqueKeywords,CSLEX_NumberOfAssignments,CSLEX_NumberOfOperatorsWithoutAssignments,CSLEX_NumberOfUniqueOperators,CSLEX_NumberOfSemicolons,CSLEX_NumberOfDots,CSLEX_NumberOfReturnAndPrintStatements,CSLEX_NumberOfConditionalJumpStatements,CSLEX_NumberOfUnConditionalJumpStatements,CSLEX_NumberOfExceptionStatements,CSLEX_NumberOfNewStatements,CSLEX_NumberOfSuperStatements,CSORD_CountLineCode,CSORD_CountStmt,CSORD_CountDeclClassMethod,CSORD_CountDeclClassVariable,CSORD_CountDeclInstanceMethod,CSORD_CountDeclInstanceVariable,CSORD_SumCSNOP,CSORD_SumCyclomatic,CSORD_MaxNesting,CSORD_PercentLackOfCohesion,CSORD_CountClassCoupled,CSORD_RFC,CSORD_FANIN,CSORD_FANOUT,CSORD_ATFD,CSORD_CFNAMM,CSORD_DAC,CSORD_NumberOfMethodCalls,CSORD_CountDeclMethodDefault,CSORD_CountDeclMethodPrivate,CSORD_CountDeclMethodProtected,CSORD_CountDeclMethodPublic,CSORD_CSNOAMM,CSORD_MaxInheritanceTree,CSORD_CountClassDerived,CSORD_CountClassBase,CSORD_NIM,CSORD_NMO,CSORD_NOII,CSORD_SumCountPath,CSORD_SumKnots,CSORD_NumberOfDepends,CSORD_NumberOfDependsBy,CSORD_NumberOfMethods,Testability
org.exolab.jms.net.http.TunnelHelper,827,566,3,20,64,28,17,17,133,4,0,6,9,52,19,0,2,440,84,101,38,24,12,4,10,3,14,33,2,3,0,3,2,0,33,20,2,0,0,0,8,5,1,0,6,0,13,16,1,0,0,0,0,0,0,2,0,1,0,1,12,0,42,6,0,1,3,2,0.2305592474586557
org.exolab.jms.net.invoke.ExportServiceImpl,111,72,0,2,11,6,6,6,16,1,1,0,0,10,1,1,0,176,46,41,19,15,9,2,0,0,5,17,1,0,0,1,0,0,11,8,0,0,2,2,2,2,0,0,3,0,4,5,0,0,2,0,0,0,0,2,0,1,0,2,12,1,42,2,0,3,0,2,1.0
org.exolab.jms.net.invoke.ExportServiceImpl__Proxy,111,72,0,2,11,6,6,6,16,1,1,0,0,10,1,1,0,370,62,91,29,29,16,2,0,0,10,54,1,0,0,11,3,1,29,15,0,1,2,0,1,5,1,0,8,2,5,5,1,0,1,3,0,0,0,2,0,2,0,2,15,1,42,5,6,4,0,2,0.8656895999999998
org.exolab.jms.net.invoke.LoggingCallback,111,72,0,2,11,6,6,6,16,1,1,0,0,10,1,1,0,155,43,31,16,14,10,1,0,0,3,13,1,0,0,0,1,0,11,7,0,0,2,1,1,2,0,0,2,0,4,2,0,0,1,1,0,0,0,2,1,1,1,2,12,1,42,2,0,1,1,2,1.0
org.exolab.jms.net.invoke.LoggingCallback__Proxy,111,72,0,2,11,6,6,6,16,1,1,0,0,10,1,1,0,328,58,78,27,27,14,2,0,0,8,45,0,0,0,8,4,1,25,13,0,1,2,0,2,4,1,0,7,2,5,3,1,0,1,3,0,0,0,2,0,2,0,2,15,1,42,4,3,4,0,2,0.9333333333333332
org.exolab.jms.net.invoke.RecursiveCallback,111,72,0,2,11,6,6,6,16,1,1,0,0,10,1,1,0,202,50,35,15,19,12,3,2,2,8,10,0,1,0,0,0,1,17,12,0,0,2,3,3,3,1,16,1,0,6,6,0,0,1,0,0,0,0,2,0,2,0,1,14,1,42,3,1,2,0,2,0.1769397331432613
org.exolab.jms.net.multiplexer.Channel,1141,781,0,6,107,60,10,10,215,4,8,19,15,65,22,3,1,1282,139,218,62,101,21,14,15,2,48,59,8,6,0,30,8,0,121,76,0,1,12,4,6,27,2,54,15,1,47,40,4,0,4,1,0,0,0,12,3,1,0,2,12,1,42,341,11,6,4,12,0.4072924528301886
org.exolab.jms.net.multiplexer.ChannelInvocation,1141,781,0,6,107,60,10,10,215,4,8,19,15,65,22,3,1,360,71,88,36,29,13,3,0,0,9,44,2,0,0,3,0,0,22,15,0,1,4,2,3,5,1,37,7,1,9,8,0,0,3,1,0,0,0,4,3,1,0,2,12,3,42,5,1,5,1,4,0.9696666666666666
org.exolab.jms.net.multiplexer.MultiplexInputStream,1141,781,0,6,107,60,10,10,215,4,8,19,15,65,22,3,1,1570,181,236,64,112,25,26,69,15,56,39,4,17,0,9,4,0,136,88,0,0,11,11,11,29,4,71,7,1,46,35,0,0,5,1,0,2,1,8,0,1,0,2,21,5,42,109,1,2,2,11,0.4078148148148148
org.exolab.jms.net.multiplexer.MultiplexOutputStream,1141,781,0,6,107,60,10,10,215,4,8,19,15,65,22,3,1,1355,157,212,60,111,25,24,43,12,56,31,4,13,1,11,4,0,128,84,0,1,11,9,13,25,3,71,6,1,53,37,0,0,4,1,0,2,0,9,1,1,0,2,17,5,42,32,4,2,2,11,0.6075802469135804
org.exolab.jms.net.multiplexer.MultiplexedConnection,1141,781,0,6,107,60,10,10,215,4,8,19,15,65,22,3,1,277,52,64,21,23,11,2,0,0,6,32,3,0,0,3,0,0,18,12,0,0,5,1,2,5,0,0,6,0,6,9,0,0,1,0,0,0,0,5,2,1,0,2,12,4,42,5,0,7,1,5,0.537037037037037
org.exolab.jms.net.multiplexer.Multiplexer,1141,781,0,6,107,60,10,10,215,4,8,19,15,65,22,3,1,4126,316,724,159,322,34,57,76,10,188,155,11,31,12,54,28,0,407,275,0,2,36,10,29,83,2,85,23,1,162,169,7,0,9,3,0,15,6,15,4,1,1,3,12,1,42,99,60,10,6,36,0.316
org.exolab.jms.net.orb.AbstractORB,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,2866,179,573,85,225,21,45,38,7,100,86,19,25,0,52,31,0,237,152,0,0,24,6,48,52,2,83,17,0,95,104,5,0,5,1,0,7,6,11,8,1,1,2,12,8,42,98,11,6,2,24,0.5115597484276729
org.exolab.jms.net.orb.DefaultConnectionManager,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,326,53,99,29,25,8,0,0,0,7,61,0,0,0,1,6,1,14,9,0,0,1,0,3,1,0,0,10,0,4,3,0,0,0,0,0,0,0,1,0,2,0,1,29,0,42,1,0,10,1,1,0.4
org.exolab.jms.net.orb.DefaultORB,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,3292,287,664,162,265,29,50,31,6,109,204,10,21,1,48,29,2,275,172,0,4,20,8,24,43,2,86,38,1,68,78,9,0,8,2,0,2,3,15,5,2,0,1,36,12,42,60,8,25,2,20,0.3344444444444444
org.exolab.jms.net.orb.Locator,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,869,115,225,69,63,16,8,1,1,20,86,2,1,0,19,12,0,54,27,2,0,1,0,12,11,2,0,28,0,23,17,7,0,0,0,0,1,0,2,2,1,0,1,12,0,42,23,19,10,1,3,0.20264
org.exolab.jms.net.orb.ORBFactory,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,358,54,79,23,34,10,3,0,0,10,19,5,0,0,5,5,0,26,17,5,0,1,0,6,6,0,0,7,0,15,15,2,0,0,0,0,1,0,5,0,1,0,1,12,0,42,6,0,3,5,6,0.5411186440677965
org.exolab.jms.net.orb.ObjectRef,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,844,117,174,57,68,21,12,5,4,29,51,8,3,0,9,9,0,62,43,0,1,9,4,6,14,2,63,14,0,35,26,4,0,5,1,0,0,0,9,5,1,0,1,12,2,42,14,4,4,1,9,0.6749034267912771
org.exolab.jms.net.orb.RegistryImpl,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,604,87,111,37,64,19,6,3,2,17,28,2,4,0,10,5,0,50,31,0,1,9,2,8,13,1,66,7,1,22,16,2,0,1,2,0,1,4,4,2,1,0,2,12,3,42,13,0,2,2,9,0.6987951807228915
org.exolab.jms.net.orb.RegistryImpl__Proxy,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,1041,79,267,42,77,16,7,0,0,30,148,1,0,0,37,10,1,70,39,0,3,4,0,5,18,1,0,12,4,22,9,2,0,3,3,0,0,0,4,0,2,0,2,15,3,42,18,40,4,0,4,0.4501818181818182
org.exolab.jms.net.orb.RegistryService,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,364,72,80,33,34,15,1,1,1,8,30,2,1,0,5,3,0,24,16,0,0,6,1,6,7,1,0,9,0,14,11,0,0,1,1,0,0,0,6,2,1,0,2,12,5,42,7,0,4,1,6,0.2143333333333333
org.exolab.jms.net.orb.UnicastDelegate,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,865,131,197,70,69,22,13,3,2,24,86,2,4,0,8,1,0,57,38,0,2,8,4,9,13,2,59,17,1,21,29,2,0,4,1,0,2,2,4,1,1,0,3,12,2,42,13,1,9,2,8,0.7303333333333333
org.exolab.jms.net.orb.UnicastObject,1087,734,7,11,111,31,15,12,200,2,17,14,21,66,31,1,2,462,76,83,28,45,19,5,3,3,15,20,3,3,0,5,1,0,40,26,0,0,7,3,6,10,1,66,7,0,28,16,0,0,2,0,0,0,5,2,3,1,6,1,12,0,42,12,2,2,7,7,0.589
org.exolab.jms.net.proxy.RemoteInvocationException,72,50,0,2,14,2,4,4,12,1,4,0,2,8,2,2,1,404,69,65,24,33,16,3,4,2,13,16,3,2,0,0,0,4,39,25,0,1,7,1,6,9,1,28,4,0,10,17,0,0,1,0,0,0,0,7,1,1,0,1,49,2,42,9,2,0,15,7,0.6428571428571428
org.exolab.jms.net.rmi.RMIConnection,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,265,53,59,22,21,11,2,0,0,6,29,3,0,0,1,0,0,18,12,0,0,5,1,2,5,0,0,5,0,6,9,0,0,1,0,0,0,0,5,2,1,0,2,12,4,42,5,0,5,1,5,1.0
org.exolab.jms.net.rmi.RMIConnectionFactory,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,276,64,69,26,22,16,3,1,1,6,31,1,1,0,1,2,1,18,10,0,1,2,0,4,3,1,0,8,0,6,6,1,0,0,0,0,0,1,1,1,2,0,1,25,1,42,3,1,7,1,2,0.52
org.exolab.jms.net.rmi.RMIInvokerFactoryImpl,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,409,82,100,41,32,15,5,1,1,12,37,1,1,0,5,4,0,30,17,0,0,2,3,6,4,2,0,12,0,11,13,2,0,3,0,0,0,0,2,0,1,0,2,21,1,42,4,1,9,1,2,0.35
org.exolab.jms.net.rmi.RMIInvokerImpl,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,253,58,46,23,22,10,1,0,0,5,17,1,0,0,1,0,0,21,12,0,0,6,1,2,6,0,33,3,0,9,6,0,0,1,0,0,0,0,6,1,1,0,3,21,4,42,6,0,2,2,6,0.9333333333333332
org.exolab.jms.net.rmi.RMIManagedConnection,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,2272,218,460,120,180,26,34,28,7,81,158,8,9,0,47,21,0,206,119,0,1,14,7,12,36,3,75,37,1,53,71,8,0,8,1,0,1,5,8,5,2,0,1,17,7,42,82,17,24,4,14,0.024
org.exolab.jms.net.rmi.RMIManagedConnectionAcceptor,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,909,130,182,60,74,24,15,9,5,30,71,1,7,0,14,4,0,74,46,0,1,4,6,3,15,4,41,15,1,21,27,1,0,5,1,0,0,0,4,1,1,0,2,12,3,42,34,4,11,2,4,0.223593220338983
org.exolab.jms.net.rmi.RMIManagedConnectionFactory,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,825,97,201,53,58,15,13,5,3,22,79,5,8,2,7,5,0,65,36,0,0,5,0,10,13,3,0,18,0,10,27,7,0,0,0,0,0,0,5,0,1,0,2,12,5,42,13,4,15,2,5,0.4341917808219178
org.exolab.jms.net.rmi.RMIRequestInfo,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,423,74,83,28,40,19,7,2,2,14,29,2,2,0,1,0,4,34,23,0,1,6,1,6,8,2,50,4,0,18,13,1,0,0,0,0,0,0,6,2,2,0,1,21,2,42,8,1,4,5,6,0.6464444444444444
org.exolab.jms.net.rmi.RegistryHelper,629,412,4,5,49,19,11,11,102,4,4,2,6,41,13,2,0,592,88,114,33,49,18,7,9,5,16,32,2,3,0,13,4,0,49,27,4,1,1,0,8,12,1,0,9,1,19,13,1,0,0,1,0,1,0,4,1,1,0,1,12,0,42,14,7,3,2,5,0.36630859375
org.exolab.jms.net.socket.SocketEndpoint,482,326,0,4,43,19,7,6,86,4,0,2,8,33,16,0,4,364,66,81,31,27,10,4,0,0,12,34,3,0,0,2,0,0,27,18,0,0,5,4,2,5,0,60,8,0,8,15,0,0,4,0,0,0,0,5,3,1,0,2,12,4,42,5,0,3,2,5,0.5816666666666667
org.exolab.jms.net.socket.SocketManagedConnectionFactory,482,326,0,4,43,19,7,6,86,4,0,2,8,33,16,0,4,671,89,167,49,40,14,15,8,3,19,67,2,8,2,2,0,0,52,30,0,0,2,0,5,10,4,0,14,0,5,18,7,0,0,0,0,0,0,2,0,1,2,2,12,2,42,13,5,12,2,2,0.0620212614820719
org.exolab.jms.net.socket.SocketRequestInfo,482,326,0,4,43,19,7,6,86,4,0,2,8,33,16,0,4,1073,129,209,59,90,24,18,18,6,38,58,6,7,0,10,3,3,90,61,0,2,13,3,11,22,2,69,9,0,52,36,3,0,0,0,0,1,1,11,7,2,1,1,21,2,42,22,2,8,17,13,0.7374636917871621
org.exolab.jms.net.tcp.TCPManagedConnection,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,214,45,62,21,16,7,0,0,0,2,33,0,0,0,2,0,2,11,5,0,0,2,0,5,2,0,0,6,0,7,4,0,0,0,0,0,0,0,2,0,4,0,1,47,0,42,2,0,5,2,2,0.6144
org.exolab.jms.net.tcp.TCPManagedConnectionAcceptor,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,243,49,73,22,18,10,0,0,0,2,41,1,0,0,2,1,1,13,5,0,0,2,0,5,2,0,0,7,0,6,4,0,0,0,0,0,0,1,1,0,2,0,1,19,1,42,2,0,7,1,2,0.5
org.exolab.jms.net.tcp.TCPManagedConnectionFactory,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,408,66,103,31,37,12,0,4,2,5,55,3,2,0,5,5,0,26,11,0,0,3,0,5,5,1,0,13,0,5,10,0,0,0,0,0,0,0,3,0,2,0,1,14,3,42,5,0,12,2,3,0.5454545454545454
org.exolab.jms.net.tcp.TCPSConnectionFactory,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,276,64,69,27,22,16,3,1,1,6,31,1,1,0,1,2,1,18,10,0,1,2,0,4,3,1,0,8,0,6,6,1,0,0,0,0,0,1,1,1,3,0,1,28,1,42,3,1,8,1,2,0.72
org.exolab.jms.net.tcp.TCPSManagedConnection,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,451,81,118,42,35,17,3,1,1,10,52,2,1,0,7,1,3,29,17,0,0,4,0,8,6,2,0,13,0,11,13,3,0,0,0,0,0,2,2,0,4,0,1,47,2,42,6,1,7,2,4,0.3852418300653594
org.exolab.jms.net.tcp.TCPSManagedConnectionAcceptor,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,487,82,141,47,33,13,4,1,1,9,71,2,1,0,3,1,1,28,14,0,0,3,0,8,4,1,0,15,0,9,12,4,0,0,0,0,0,2,1,0,2,0,1,19,2,42,4,0,9,1,3,0.7423333333333334
org.exolab.jms.net.tcp.TCPSManagedConnectionFactory,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,408,67,103,32,37,12,0,4,2,5,55,3,2,0,5,5,0,26,11,0,0,3,0,5,5,1,0,13,0,5,10,0,0,0,0,0,0,0,3,0,2,0,1,14,3,42,5,0,12,2,3,0.5454545454545454
org.exolab.jms.net.tcp.TCPSRequestInfo,291,194,0,3,28,2,9,9,40,2,0,0,6,22,5,0,0,590,86,119,35,50,19,10,5,4,20,37,3,4,0,2,1,4,49,33,0,1,8,2,7,12,2,56,5,0,27,21,2,0,1,0,0,0,0,8,4,3,0,1,34,2,42,12,0,5,5,8,0.600275951627303
org.exolab.jms.net.tunnel.SocketManager,325,228,0,8,27,10,5,3,59,4,0,12,3,12,10,0,0,1196,167,218,90,95,26,21,14,10,43,61,5,9,0,8,10,0,101,71,0,1,9,4,6,19,3,69,13,0,31,37,4,0,4,2,0,4,1,4,3,1,0,1,12,0,42,20,1,2,2,9,0.434
org.exolab.jms.net.tunnel.TunnelServlet,325,228,0,8,27,10,5,3,59,4,0,12,3,12,10,0,0,2024,197,388,85,142,22,34,27,6,86,91,8,13,0,29,7,0,180,119,0,7,11,3,17,32,4,81,12,0,57,63,5,0,1,0,0,8,2,1,3,2,0,1,12,0,42,33,18,1,0,11,0.393
org.exolab.jms.net.uri.URI,826,582,21,6,39,7,4,3,210,5,0,14,1,45,18,0,0,9175,367,1125,113,577,30,135,375,13,289,202,44,130,8,54,39,2,651,466,9,5,33,7,44,173,5,83,6,0,211,205,2,0,0,0,0,12,0,30,16,1,0,1,12,3,42,8087,99,1,63,42,0.626532260701172
org.exolab.jms.net.uri.URIHelper,826,582,21,6,39,7,4,3,210,5,0,14,1,45,18,0,0,1896,158,384,81,133,20,30,35,9,64,87,11,13,0,30,19,0,151,96,12,0,1,0,27,32,2,0,16,0,74,86,8,0,0,0,0,2,0,11,2,1,0,1,12,0,42,36,8,4,20,13,0.5600400842737269
org.exolab.jms.net.util.MethodHelper,435,318,15,12,34,8,6,6,100,4,0,7,0,42,34,0,0,811,93,162,41,52,15,16,15,7,34,36,4,7,0,0,6,0,57,49,6,0,1,0,8,14,3,0,4,0,17,30,4,0,0,0,0,3,0,4,6,1,0,1,12,0,42,16,0,0,1,7,0.5004444444444446
org.exolab.jms.net.util.Properties,435,318,15,12,34,8,6,6,100,4,0,7,0,42,34,0,0,1218,118,230,46,96,22,18,29,8,39,42,6,12,0,12,5,0,105,66,0,0,14,2,22,28,2,75,10,0,70,40,3,0,1,0,0,1,0,13,12,1,0,1,12,0,42,26,6,4,14,14,0.7290739989388595
org.exolab.jms.net.util.SSLHelper,435,318,15,12,34,8,6,6,100,4,0,7,0,42,34,0,0,381,76,70,33,35,12,7,2,1,15,16,0,2,0,2,0,0,30,20,2,6,0,0,3,4,1,0,6,0,13,11,1,0,0,0,0,1,0,1,0,1,0,1,12,0,42,4,1,1,4,2,0.8
org.exolab.jms.net.util.SSLProperties,435,318,15,12,34,8,6,6,100,4,0,7,0,42,34,0,0,1141,126,201,49,89,18,18,24,4,45,28,9,5,0,1,0,0,102,69,0,6,18,6,11,23,3,77,3,0,78,33,1,0,0,0,0,1,0,17,12,1,0,1,12,1,42,23,1,2,6,18,0.7740615754437872
org.exolab.jms.net.util.SSLUtil,435,318,15,12,34,8,6,6,100,4,0,7,0,42,34,0,0,743,112,172,51,41,14,12,14,8,35,47,4,5,0,5,6,0,59,46,5,0,0,0,7,10,4,0,10,0,22,25,5,0,0,0,0,0,0,5,4,1,0,1,12,0,42,14,0,2,2,5,0.4002177900762333
org.exolab.jms.net.util.SerializationHelper,435,318,15,12,34,8,6,6,100,4,0,7,0,42,34,0,0,864,100,137,56,96,22,9,18,2,22,54,2,18,0,4,10,0,58,44,2,0,1,0,5,21,2,0,15,0,9,40,1,0,0,0,0,1,0,2,0,1,0,1,12,0,42,21,18,0,2,3,0.2272411600409704
org.exolab.jms.net.vm.VMConnection,388,262,1,3,35,11,6,6,64,3,0,0,9,27,9,0,0,250,50,55,20,19,10,2,0,0,6,27,3,0,0,0,0,0,18,12,0,0,5,1,2,5,0,0,4,0,6,9,0,0,1,0,0,0,0,5,2,1,0,2,12,4,42,5,0,5,1,5,0.9783333333333332
org.exolab.jms.net.vm.VMInvoker,388,262,1,3,35,11,6,6,64,3,0,0,9,27,9,0,0,198,50,40,22,16,9,1,0,0,5,16,2,0,0,2,0,0,16,10,0,0,4,1,2,4,0,0,4,0,10,7,0,0,1,0,0,0,0,4,0,1,0,1,12,0,42,4,0,2,2,4,0.8240400000000001
org.exolab.jms.net.vm.VMManagedConnection,388,262,1,3,35,11,6,6,64,3,0,0,9,27,9,0,0,1516,157,309,82,127,21,27,14,5,55,106,8,8,0,19,12,0,133,85,0,0,14,6,11,26,2,73,24,0,39,49,5,0,6,0,0,0,6,8,5,2,0,1,17,7,42,28,5,19,4,14,0.1723333333333333
org.exolab.jms.net.vm.VMManagedConnectionAcceptor,388,262,1,3,35,11,6,6,64,3,0,0,9,27,9,0,0,954,117,203,57,80,18,11,13,4,29,71,3,8,0,9,9,0,78,48,1,2,5,3,11,14,1,45,14,1,27,26,5,0,5,2,0,0,2,4,1,1,0,2,12,3,42,26,0,10,2,6,0.2848524590163935
org.exolab.jms.net.vm.VMManagedConnectionFactory,388,262,1,3,35,11,6,6,64,3,0,0,9,27,9,0,0,805,95,194,50,58,15,12,5,3,21,77,5,8,2,7,5,0,65,35,0,0,5,0,10,13,3,0,16,0,10,25,7,0,0,0,0,0,0,5,0,1,0,2,12,5,42,13,4,13,2,5,0.4062253521126761
org.exolab.jms.persistence.Consumers,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,2423,227,465,98,165,28,54,35,9,100,110,6,15,1,23,11,0,208,138,0,3,15,3,24,33,3,64,19,1,76,76,8,0,4,2,0,4,1,10,5,1,0,1,12,0,42,40,6,7,3,15,0.0413333333333333
org.exolab.jms.persistence.DBCPConnectionManager,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,466,98,92,52,30,19,8,4,2,26,28,1,1,0,5,2,0,40,32,0,0,3,1,0,5,1,33,5,0,3,29,2,0,1,0,0,0,0,3,1,2,0,1,32,2,42,5,1,2,1,3,0.9776666666666668
org.exolab.jms.persistence.DatabaseService,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,1713,160,304,79,145,24,21,15,3,67,90,8,11,0,29,13,1,158,103,1,2,12,4,3,28,2,76,17,1,254,61,4,0,6,2,0,2,2,9,5,2,0,1,22,2,42,32,8,13,29,13,0.600877358490566
org.exolab.jms.persistence.Destinations,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,1780,166,365,82,123,25,42,14,4,87,99,6,8,0,16,13,0,154,108,0,1,11,4,13,22,2,65,20,0,61,68,6,0,4,1,0,2,0,9,5,1,0,1,12,0,42,18,3,8,4,11,0.0663333333333333
org.exolab.jms.persistence.MessageHandles,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,4089,287,706,115,238,24,78,122,9,160,195,5,28,0,59,22,0,391,207,0,13,11,2,25,49,3,36,16,1,70,135,5,0,3,1,0,0,0,11,3,1,0,1,12,0,42,100,14,8,1,11,0.1206666666666666
org.exolab.jms.persistence.Messages,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,3717,262,664,114,229,26,76,71,8,160,170,8,23,2,72,31,0,353,206,0,1,13,1,24,50,4,61,24,1,58,142,12,0,2,1,0,0,0,13,5,1,0,1,12,0,42,83,25,8,1,13,0.113531914893617
org.exolab.jms.persistence.PersistenceAdapter,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,1074,131,232,65,137,10,0,0,0,34,27,0,0,0,32,0,0,90,35,0,0,34,0,60,0,0,0,10,0,56,17,0,0,0,0,0,0,0,34,14,1,1,1,12,0,42,0,0,5,19,34,1.0
org.exolab.jms.persistence.PersistenceException,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,148,34,27,11,12,6,0,0,0,3,7,0,0,0,0,0,3,13,8,0,0,4,0,4,4,0,0,1,0,129,7,0,0,0,0,0,0,0,4,0,2,1,1,52,0,42,4,0,1,64,4,1.0
org.exolab.jms.persistence.RDBMSAdapter,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,5388,434,1001,200,343,24,64,37,7,194,274,20,29,0,118,28,0,517,286,0,2,40,8,71,89,2,84,33,1,151,219,8,0,9,1,0,3,0,37,17,2,0,2,46,35,42,120,23,19,2,40,0.0863333333333333
org.exolab.jms.persistence.SQLHelper,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,622,55,92,25,76,13,12,6,1,24,23,6,6,0,12,0,0,66,43,6,0,0,0,6,18,2,0,7,0,118,12,0,0,0,0,0,0,0,6,0,1,0,1,12,0,42,18,6,0,22,6,0.4727234042553191
org.exolab.jms.persistence.SeedGenerator,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,526,82,104,34,31,17,13,3,2,30,30,1,1,0,10,2,0,54,36,0,0,2,0,3,5,2,0,8,0,7,16,2,0,0,0,0,0,0,2,0,1,0,1,12,0,42,5,3,2,3,2,0.366
org.exolab.jms.persistence.Users,2362,1452,7,22,191,41,18,14,347,4,12,11,3,172,88,1,2,1042,99,195,42,74,18,20,6,2,45,55,3,4,0,25,8,0,106,61,0,0,6,0,9,15,3,0,9,0,20,48,4,0,0,0,0,0,0,6,2,1,0,1,12,0,42,15,5,3,1,6,0.3253055555555555
org.exolab.jms.plugins.proxygen.ClassHelper,831,620,11,6,54,16,9,6,165,4,0,9,16,40,26,0,0,319,58,53,18,20,12,9,5,4,12,16,2,4,0,0,0,0,30,20,2,0,1,0,2,7,2,0,3,0,7,11,0,0,0,0,0,1,2,0,2,1,0,1,12,0,42,7,2,0,1,3,0.2184
org.exolab.jms.plugins.proxygen.Main,831,620,11,6,54,16,9,6,165,4,0,9,16,40,26,0,0,475,99,98,49,32,15,11,9,7,17,35,1,4,0,2,6,0,33,25,2,0,1,0,1,7,3,0,12,0,6,19,6,0,0,0,0,2,0,1,0,1,0,1,12,0,42,10,0,1,0,3,0.37357451548229
org.exolab.jms.plugins.proxygen.MethodHelper,831,620,11,6,54,16,9,6,165,4,0,9,16,40,26,0,0,811,94,162,42,52,15,16,15,7,34,36,4,7,0,0,6,0,57,49,6,0,1,0,8,14,3,0,4,0,19,30,4,0,0,0,0,3,0,4,6,1,0,1,12,0,42,16,0,0,1,7,0.5004444444444446
org.exolab.jms.plugins.proxygen.ProxyGenerator,831,620,11,6,54,16,9,6,165,4,0,9,16,40,26,0,0,4582,332,826,154,276,30,104,147,10,213,214,45,59,1,14,15,0,394,291,1,6,13,6,19,71,4,80,31,0,70,118,8,0,5,1,0,2,10,2,4,1,0,1,12,0,42,393351,17,5,2,14,0.5246962429111531
org.exolab.jms.plugins.proxygen.ProxyGeneratorTask,831,620,11,6,54,16,9,6,165,4,0,9,16,40,26,0,0,2494,249,486,130,165,26,45,37,9,100,128,11,20,0,21,27,0,210,145,0,0,20,6,12,44,2,82,15,0,53,77,16,0,4,1,0,1,3,16,14,2,0,1,12,0,42,312,12,2,0,20,0.6828776758409787
org.exolab.jms.plugins.proxygen.SourceWriter,831,620,11,6,54,16,9,6,165,4,0,9,16,40,26,0,0,683,91,102,31,71,18,7,5,4,30,15,12,2,0,11,0,6,64,47,0,0,14,3,11,16,2,85,2,0,49,25,0,0,0,0,0,0,1,13,0,1,0,1,35,4,42,16,0,0,1,14,0.822695035460993
